"location","latitude","longitude","Start","End","DOY","Year","Month","Day","Date","DL","PP","Rad","SWE","Tmax","Tmin","VPD","Tmean","ET0_HS","EPE_i","ETE_i","DT","TT"
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,37,2023,2,6,2023-02-06,9.86920833333333,0,8.8009257465,7.43,0.26,-6.31,0.3811,-3.025,0.615412635466888,0,0,6.57,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,38,2023,2,7,2023-02-07,9.91146111111111,0,11.6064002528,7.43,5.17,-6.66,0.37118,-0.745,0.962447928363268,0,0,11.83,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,39,2023,2,8,2023-02-08,9.95418888888889,0,8.8788577716,5.99,4.09,-2.58,0.50526,0.755,0.793920942178025,0,0,6.67,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,40,2023,2,9,2023-02-09,9.99737777777778,34.54,7.5130294,4.77,4.92,-3.1,0.48606,0.91,0.886494095356034,1,0,8.02,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,41,2023,2,10,2023-02-10,10.0410111111111,0,5.8537488216,3.08,1.94,-1.98,0.52833,-0.02,0.594826557082659,0,0,3.92,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,42,2023,2,11,2023-02-11,10.0850722222222,0,8.8561860018,2.83,0.86,-5.39,0.40887,-2.265,0.662833789476102,0,0,6.25,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,43,2023,2,12,2023-02-12,10.1295472222222,0,12.4087763836,2.8,6.27,-5.92,0.39265,0.175,1.08192463557661,0,0,12.19,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,44,2023,2,13,2023-02-13,10.1744194444444,0,12.0864777418,2.57,5.3,-5.46,0.40693,-0.0800000000000001,1.01228317030604,0,0,10.76,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,45,2023,2,14,2023-02-14,10.219675,0,12.9967286058,2.09,8.42,-4.85,0.42609,1.785,1.25524379506493,0,0,13.27,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,46,2023,2,15,2023-02-15,10.2652944444444,3.72,8.5185108806,0,11.73,-0.09,0.60689,5.82,1.4435223184727,0,0,11.82,0.82
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,47,2023,2,16,2023-02-16,10.3112694444444,8.05,4.8119394891,0,2.4,-2.12,0.52269,0.14,0.685045269617889,0,0,4.52,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,48,2023,2,17,2023-02-17,10.3575861111111,0,8.3855431459,0,-2.57,-8.64,0.31817,-5.605,0.545282319774716,0,0,6.07,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,49,2023,2,18,2023-02-18,10.404225,0,11.5253426691,0,0.91,-9.36,0.30076,-4.225,0.797830956331432,0,0,10.27,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,50,2023,2,19,2023-02-19,10.451175,0,11.6966206224,0,6.34,-4.49,0.43796,0.925,1.14204536470219,0,0,10.83,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,51,2023,2,20,2023-02-20,10.498425,0,8.526400848,0,4.1,-2.26,0.51721,0.92,0.884223658130909,0,0,6.36,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,52,2023,2,21,2023-02-21,10.5459611111111,0,9.7373811808,0,3.08,-4.44,0.43959,-0.68,0.888664501836533,0,0,7.52,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,53,2023,2,22,2023-02-22,10.5937722222222,11.34,3.7588398848,11.34,-3.19,-6.13,0.38655,-4.66,0.431029172213795,0,0,2.94,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,54,2023,2,23,2023-02-23,10.6418416666667,5.47,9.8684351817,16.8,-0.12,-9.67,0.29343,-4.895,0.771121747121887,0,0,9.55,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,55,2023,2,24,2023-02-24,10.6901611111111,1.17,12.8523103368,17.97,-4.11,-13.01,0.22458,-8.56,0.538724957296742,0,0,8.9,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,56,2023,2,25,2023-02-25,10.7387166666667,3.14,10.2694777032,21.12,-2.15,-12.06,0.24243,-7.105,0.665064803481807,0,0,9.91,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,57,2023,2,26,2023-02-26,10.7874972222222,0,13.5623435577,21.12,0.21,-9.48,0.29794,-4.635,0.8182440106656,0,0,9.69,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,58,2023,2,27,2023-02-27,10.8364916666667,6.43,10.560377859,27.55,-0.78,-10.94,0.26536,-5.86,0.768087453365489,0,0,10.16,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,59,2023,2,28,2023-02-28,10.8856916666667,0,9.8276895222,27.5,0.12,-5.89,0.39367,-2.885,0.745904544172155,0,0,6.01,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,60,2023,3,1,2023-03-01,10.9350833333333,0,12.326375856,27.37,2.24,-5.68,0.40005,-1.72,0.933118368945237,0,0,7.92,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,61,2023,3,2,2023-03-02,10.9846555555556,0,11.5581424528,26.81,2.48,-4.67,0.4318,-1.095,0.931007678439197,0,0,7.15,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,62,2023,3,3,2023-03-03,11.0344,19.63,9.9818065152,46.44,0.46,-7.75,0.34098,-3.645,0.8544751772865,0,0,8.21,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,63,2023,3,4,2023-03-04,11.0843083333333,3.7,8.1945848136,45.2,3.18,-3.05,0.48787,0.0650000000000002,0.949568170228174,0,0,6.23,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,64,2023,3,5,2023-03-05,11.1343666666667,0,11.4547246644,44.15,2.92,-3.51,0.47144,-0.295,0.955439077352038,0,0,6.43,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,65,2023,3,6,2023-03-06,11.1845694444444,0,14.338170645,44.15,1.99,-6.2,0.38455,-2.105,0.977211337087768,0,0,8.19,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,66,2023,3,7,2023-03-07,11.2349027777778,0,11.821454582,43.89,0.66,-5.38,0.4094,-2.36,0.83443541342455,0,0,6.04,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,67,2023,3,8,2023-03-08,11.2853611111111,0,12.422203248,43.6,1.01,-5.3,0.41163,-2.145,0.874030850175574,0,0,6.31,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,68,2023,3,9,2023-03-09,11.3359333333333,0,17.38478736,43.6,3.52,-7.08,0.35937,-1.78,1.17164285632927,0,0,10.6,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,69,2023,3,10,2023-03-10,11.3866111111111,5.13,7.275224664,43.03,-0.13,-4.64,0.43285,-2.385,0.74322379894949,0,0,4.51,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,70,2023,3,11,2023-03-11,11.4373861111111,0,15.9930342478,43.03,-1.15,-9.54,0.29654,-5.345,0.827763412614678,0,0,8.39,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,71,2023,3,12,2023-03-12,11.48825,2.11,13.01940396,45.14,-1.48,-11.09,0.26215,-6.285,0.827723117243301,0,0,9.61,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,72,2023,3,13,2023-03-13,11.5391944444444,1.18,15.643962849,46.32,0.54,-7.43,0.3496,-3.445,0.94962584125246,0,0,7.97,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,73,2023,3,14,2023-03-14,11.5902111111111,0,12.1327257128,46.32,-2.35,-7.8,0.33966,-5.075,0.703425808058402,0,0,5.45,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,74,2023,3,15,2023-03-15,11.6412888888889,0,19.9158239008,46.32,2.72,-9.47,0.29811,-3.375,1.20504151894889,0,0,12.19,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,75,2023,3,16,2023-03-16,11.692425,5.96,15.2169428223,45.95,7.79,-5.11,0.4178,1.34,1.66196489445774,0,0,12.9,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,76,2023,3,17,2023-03-17,11.7436055555556,6.25,11.7732933904,44.06,5.9,-1.49,0.54759,2.205,1.32838474237146,0,0,7.39,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,77,2023,3,18,2023-03-18,11.794825,2.63,10.0302248214,46.68,-0.88,-6.64,0.37167,-3.76,0.831563732877469,0,0,5.76,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,78,2023,3,19,2023-03-19,11.8460777777778,0,18.5176940136,46.68,-0.8,-9.88,0.28874,-5.34,0.936067209702206,0,0,9.08,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,79,2023,3,20,2023-03-20,11.8973527777778,0,19.6536177689,46.56,4.48,-5.71,0.39921,-0.615,1.38160894905223,0,0,10.19,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,80,2023,3,21,2023-03-21,11.9486444444444,0,18.7077058392,44.94,7.01,-2.13,0.52224,2.44,1.55670722005668,0,0,9.14,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,81,2023,3,22,2023-03-22,11.9999444444444,2.15,11.036252906,42.64,5.76,-0.54,0.5871,2.61,1.31638420797181,0,0,6.3,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,82,2023,3,23,2023-03-23,12.0512416666667,4.17,11.1467718771,40.23,6.04,-0.25,0.59987,2.895,1.34702697085022,0,0,6.29,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,83,2023,3,24,2023-03-24,12.1025333333333,2.56,12.556620384,38.86,4.57,-2.75,0.49897,0.91,1.32678341049227,0,0,7.32,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,84,2023,3,25,2023-03-25,12.1538083333333,10.47,14.7808783122,37,7.92,-1.57,0.54433,3.175,1.71024725225381,0,0,9.49,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,85,2023,3,26,2023-03-26,12.2050611111111,3.7,14.43370527,34.99,7.73,-1.2,0.55931,3.265,1.68240700312986,0,0,8.93,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,86,2023,3,27,2023-03-27,12.2562833333333,3.42,9.7855146636,32.95,3.92,-1.16,0.56123,1.38,1.16656868899435,0,0,5.08,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,87,2023,3,28,2023-03-28,12.3074638888889,0,20.7068156945,31.54,7.04,-2.64,0.50311,2.2,1.69530749956064,0,0,9.68,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,88,2023,3,29,2023-03-29,12.3585972222222,2.33,15.4726176815,31.03,4.49,-4.78,0.4282,-0.145,1.4784389248427,0,0,9.27,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,89,2023,3,30,2023-03-30,12.4096777777778,2.53,17.8024769916,33.55,2.59,-10.11,0.28338,-3.76,1.3891300154741,0,0,12.7,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,90,2023,3,31,2023-03-31,12.4606944444444,26.39,16.988362535,32.7,7.32,-3.97,0.45549,1.675,1.83374422684014,1,0,11.29,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,91,2023,4,1,2023-04-01,12.5116388888889,12.03,17.41770273,30.75,10.94,-1.36,0.55305,4.79,2.24070628221067,0,0,12.3,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,92,2023,4,2,2023-04-02,12.5625027777778,0,22.8987793133,30.75,4.78,-6.39,0.37892,-0.805,1.62116172523271,0,0,11.17,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,93,2023,4,3,2023-04-03,12.6132777777778,0,24.41123328,29.57,10.62,-3.19,0.48288,3.715,2.30270898505902,0,0,13.81,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,94,2023,4,4,2023-04-04,12.6639555555556,4.56,14.1553136176,25.91,10.94,2.7,0.74166,6.82,2.05368526948244,0,0,8.24,1.82
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,95,2023,4,5,2023-04-05,12.7145277777778,16.19,17.340378132,22.53,14.1,2.05,0.70817,8.075,2.63327278104564,0,0,12.05,3.075
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,96,2023,4,6,2023-04-06,12.7649861111111,0,19.559839278,19.02,11.01,2.35,0.72319,6.68,2.13054021522242,0,0,8.66,1.68
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,97,2023,4,7,2023-04-07,12.8153222222222,0,19.3795353096,17.85,5.03,-3.2,0.4824,0.915,1.60163497433813,0,0,8.23,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,98,2023,4,8,2023-04-08,12.8655222222222,0,25.1536912692,17.85,6.99,-6.57,0.37374,0.21,1.99539161514328,0,0,13.56,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,99,2023,4,9,2023-04-09,12.9155833333333,0,25.787666982,16.77,11.88,-3.44,0.4737,4.22,2.6151574193037,0,0,15.32,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,100,2023,4,10,2023-04-10,12.9654888888889,0,26.5468385,14.65,17.58,-0.94,0.57007,8.32,3.43927210193605,0,0,18.52,3.32
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,101,2023,4,11,2023-04-11,13.0152361111111,0,25.7265924895,10.41,21.27,4.1,0.8189,12.685,3.89691181573618,0,0,17.17,7.685
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,102,2023,4,12,2023-04-12,13.0648083333333,0,25.0588772349,4.62,24.56,7.79,1.0569,16.175,4.3271871582173,0,0,16.77,11.175
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,103,2023,4,13,2023-04-13,13.1142,0,21.8426967792,0,27.58,11.25,1.33406,19.415,4.71492554234777,0,0,16.33,14.415
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,104,2023,4,14,2023-04-14,13.1634,0,23.4894028032,0,27.41,7.35,1.02602,17.38,4.97922981174918,0,0,20.06,12.38
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,105,2023,4,15,2023-04-15,13.2123972222222,0,22.9603981936,0,26.56,8.59,1.11603,17.575,4.77596527162515,0,0,17.97,12.575
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,106,2023,4,16,2023-04-16,13.2611777777778,9.22,17.2261107992,0,25.52,7.91,1.06605,16.715,4.64857937541554,0,0,17.61,11.715
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,107,2023,4,17,2023-04-17,13.3097333333333,2.94,6.6750442224,0,6.41,2.11,0.71106,4.26,1.47933409205359,0,0,4.3,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,108,2023,4,18,2023-04-18,13.3580527777778,1.16,6.7069714353,0,2.61,-0.39,0.59363,1.11,1.06714626296681,0,0,3,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,109,2023,4,19,2023-04-19,13.406125,0,16.958319129,0,6.99,-1.54,0.54565,2.725,1.96755009429387,0,0,8.53,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,110,2023,4,20,2023-04-20,13.4539333333333,0.9,20.4188731728,0,12.09,0.82,0.64804,6.455,2.69202074190011,0,0,11.27,1.455
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,111,2023,4,21,2023-04-21,13.5014694444444,13.2,17.7725242885,0,20.03,3.89,0.80655,11.96,3.98104701919622,0,0,16.14,6.96
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,112,2023,4,22,2023-04-22,13.5487222222222,18.99,6.736858248,0,9.36,5.11,0.87859,7.235,1.73062203413832,0,0,4.25,2.235
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,113,2023,4,23,2023-04-23,13.5956722222222,1.35,11.7975629968,0,7.53,1.95,0.70292,4.74,1.79774693269449,0,0,5.58,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,114,2023,4,24,2023-04-24,13.6423138888889,0,11.7236042943,0,6.49,1.07,0.65991,3.78,1.70787299230675,0,0,5.42,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,115,2023,4,25,2023-04-25,13.6886277777778,0,19.8555188552,0,8.78,-1.39,0.55183,3.695,2.34584157879968,0,0,10.17,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,116,2023,4,26,2023-04-26,13.7346055555556,0,20.5659786052,0,8.17,-2.55,0.50623,2.81,2.3244569534104,0,0,10.72,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,117,2023,4,27,2023-04-27,13.7802277777778,0,24.918510286,0,12.96,-2.71,0.50022,5.125,3.14618485055755,0,0,15.67,0.125
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,118,2023,4,28,2023-04-28,13.8254805555556,7.16,15.145537439,0,12.42,1.74,0.69246,7.08,2.83673899596417,0,0,10.68,2.08
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,119,2023,4,29,2023-04-29,13.8703555555556,5.12,9.292583408,0,10.59,4.81,0.86066,7.7,2.15218205068171,0,0,5.78,2.7
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,120,2023,4,30,2023-04-30,13.9148305555556,6.14,8.3691026673,0,9.62,4.59,0.84751,7.105,1.97281047875321,0,0,5.03,2.105
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,121,2023,5,1,2023-05-01,13.9588916666667,3.09,11.3780601042,0,8.42,1.58,0.68442,5,2.1186826217936,0,0,6.84,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,122,2023,5,2,2023-05-02,14.0025277777778,7,9.731476755,0,5.93,0.36,0.6267,3.145,1.76663684600493,0,0,5.57,0
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,123,2023,5,3,2023-05-03,14.0457166666667,2.72,14.276909163,0,9.86,1.18,0.66521,5.52,2.46951731898344,0,0,8.68,0.52
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,124,2023,5,4,2023-05-04,14.0884472222222,4.52,12.654243295,0,10.99,3.54,0.78708,7.265,2.47287291462918,0,0,7.45,2.265
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,125,2023,5,5,2023-05-05,14.1307,0,22.3255451124,0,14.65,3.7,0.7957,9.175,3.24417752896476,0,0,10.95,4.175
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,126,2023,5,6,2023-05-06,14.1724611111111,0,26.2303343346,0,18.08,2.53,0.73276,10.305,4.04960653791581,0,0,15.55,5.305
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,127,2023,5,7,2023-05-07,14.2137111111111,8.69,15.0688648264,0,14.45,5,0.87195,9.725,3.10801398551684,0,0,9.45,4.725
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,128,2023,5,8,2023-05-08,14.2544333333333,0,24.2360147484,0,18.34,5.44,0.89903,11.89,3.9370250857948,0,0,12.9,6.89
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,129,2023,5,9,2023-05-09,14.2946083333333,0,23.5056536943,0,16.91,5.05,0.87518,10.98,3.67762412619997,0,0,11.86,5.98
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,130,2023,5,10,2023-05-10,14.334225,0,27.6608686563,0,20.45,2.98,0.75666,11.715,4.59983428366774,0,0,17.47,6.715
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,131,2023,5,11,2023-05-11,14.3732583333333,0,27.2415215331,0,25.28,7.51,1.03719,16.395,5.40039673490024,0,0,17.77,11.395
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,132,2023,5,12,2023-05-12,14.4116944444444,0,25.983593322,0,26.41,10.67,1.28369,18.54,5.42651105847095,0,0,15.74,13.54
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,133,2023,5,13,2023-05-13,14.4495138888889,0,23.77650171,0,23.14,10.8,1.29427,16.97,4.61803707074334,0,0,12.34,11.97
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,134,2023,5,14,2023-05-14,14.4866972222222,0,24.579289443,0,18.3,6.23,0.94955,12.265,3.96660931714554,0,0,12.07,7.265
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,135,2023,5,15,2023-05-15,14.5232277777778,0,28.452746004,0,20.37,2.98,0.75625,11.675,4.68775993339061,0,0,17.39,6.675
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,136,2023,5,16,2023-05-16,14.5590861111111,0,27.8264318661,0,21.73,5.45,0.89969,13.59,4.85048561935955,0,0,16.28,8.59
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,137,2023,5,17,2023-05-17,14.5942527777778,0,25.2230719448,0,10.99,-0.89,0.57238,5.05,3.02840461373663,0,0,11.88,0.0499999999999998
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,138,2023,5,18,2023-05-18,14.6287111111111,0,28.5524938912,0,15.55,-1.14,0.56189,7.205,3.94343918303012,0,0,16.69,2.205
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,139,2023,5,19,2023-05-19,14.6624416666667,12.73,21.9547777047,0,23,2.7,0.74161,12.85,5.35115094701016,0,0,20.3,7.85
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,140,2023,5,20,2023-05-20,14.695425,6.98,12.0873985344,0,14.89,7.92,1.06665,11.405,2.99874055587905,0,0,6.97,6.405
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,141,2023,5,21,2023-05-21,14.7276416666667,0,25.6391746458,0,21.05,7.48,1.03473,14.265,4.61032062922132,0,0,13.57,9.265
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,142,2023,5,22,2023-05-22,14.759075,0,22.8231383985,0,18.28,7.24,1.01791,12.76,3.97686339423514,0,0,11.04,7.76
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,143,2023,5,23,2023-05-23,14.7897027777778,0,27.5186083705,0,22.42,6.01,0.93527,14.215,5.0962608262497,0,0,16.41,9.215
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,144,2023,5,24,2023-05-24,14.8195111111111,0,19.9935359424,0,16.27,6.93,0.9963,11.6,3.54204445906751,0,0,9.34,6.6
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,145,2023,5,25,2023-05-25,14.8484805555556,0,27.2719666607,0,16.98,1.69,0.68978,9.335,4.19570178445894,0,0,15.29,4.335
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,146,2023,5,26,2023-05-26,14.8765888888889,0,28.272064588,0,20.78,3.41,0.77994,12.095,4.9414661319542,0,0,17.37,7.095
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,147,2023,5,27,2023-05-27,14.9038222222222,0,28.5368253312,0,23.76,5.34,0.89121,14.55,5.52219030794285,0,0,18.42,9.55
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,148,2023,5,28,2023-05-28,14.9301638888889,0,27.8890683792,0,26.33,8.22,1.07789,17.275,5.95295763400103,0,0,18.11,12.275
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,149,2023,5,29,2023-05-29,14.9555916666667,0,26.8780696986,0,27.3,10.12,1.22238,18.71,6.0510635460249,0,0,17.18,13.71
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,150,2023,5,30,2023-05-30,14.9800916666667,0,26.7419802804,0,28.82,11.16,1.3029,19.99,6.36592994288743,0,0,17.66,14.99
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,151,2023,5,31,2023-05-31,15.0036472222222,0,26.0861812648,0,29.51,12.26,1.40745,20.885,6.45590416238622,0,0,17.25,15.885
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,152,2023,6,1,2023-06-01,15.0262416666667,0,24.7990688268,0,30.5,14.18,1.61338,22.34,6.53035480196484,0,1,16.32,17.34
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,153,2023,6,2,2023-06-02,15.0478611111111,0,22.770242859,0,30.38,15.94,1.80524,23.16,6.28161743012389,0,1,14.44,18.16
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,154,2023,6,3,2023-06-03,15.0684833333333,0,17.857960968,0,24.46,14.45,1.64474,19.455,4.7665861551236,0,0,10.01,14.455
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,155,2023,6,4,2023-06-04,15.0881027777778,0,24.1244278838,0,22.49,8.06,1.07697,15.275,5.09056696654085,0,0,14.43,10.275
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,156,2023,6,5,2023-06-05,15.1066972222222,0,23.7598738179,0,23.76,9.56,1.19159,16.66,5.27071297525874,0,0,14.2,11.66
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,157,2023,6,6,2023-06-06,15.1242555555556,0,20.2048559788,0,22,10.69,1.28482,16.345,4.66868645468202,0,0,11.31,11.345
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,158,2023,6,7,2023-06-07,15.1407666666667,0,22.6889839176,0,20.3,7.39,1.02847,13.845,4.62999529675536,0,0,12.91,8.845
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,159,2023,6,8,2023-06-08,15.1562166666667,0,16.2879616776,0,18.14,9.64,1.19798,13.89,3.76764375433507,0,0,8.5,8.89
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,160,2023,6,9,2023-06-09,15.1705944444444,2.13,16.9200067134,0,21.36,8.67,1.12217,15.015,4.77328093382526,0,0,12.69,10.015
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,161,2023,6,10,2023-06-10,15.1838861111111,0,27.5840800137,0,25.55,7.52,0.98755,16.535,5.96038432125078,0,0,18.03,11.535
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,162,2023,6,11,2023-06-11,15.1960833333333,23.41,11.779274388,0,21.24,13.08,1.50446,17.16,4.08725211495137,0,0,8.16,12.16
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,163,2023,6,12,2023-06-12,15.2071777777778,13.19,6.8005282448,0,16.63,12.31,1.43097,14.47,2.74777655359449,0,0,4.32,9.47
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,164,2023,6,13,2023-06-13,15.2171583333333,3.53,13.3853776818,0,17.95,9.04,1.15057,13.495,3.83027694642513,0,0,8.91,8.495
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,165,2023,6,14,2023-06-14,15.2260194444444,0,20.3347752966,0,19.87,9.5,1.18705,14.685,4.29254264428298,0,0,10.37,9.685
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,166,2023,6,15,2023-06-15,15.2337527777778,1.29,22.2782666073,0,19.76,8.26,1.09125,14.01,4.42926049694961,0,0,11.5,9.01
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,167,2023,6,16,2023-06-16,15.24035,0,17.918993916,0,20.56,11.72,1.37609,16.14,4.14555981721427,0,0,8.84,11.14
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,168,2023,6,17,2023-06-17,15.2458083333333,0,24.6361895517,0,23.57,10.03,1.22947,16.8,5.2324801870102,0,0,13.54,11.8
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,169,2023,6,18,2023-06-18,15.250125,0,27.4090496625,0,25.7,9.2,1.14579,17.45,5.88641133543197,0,0,16.5,12.45
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,170,2023,6,19,2023-06-19,15.2532944444444,0,24.751520895,0,24.79,10.9,1.30303,17.845,5.46231886524457,0,0,13.89,12.845
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,171,2023,6,20,2023-06-20,15.2553111111111,0,22.069248372,0,26.04,14.1,1.60796,20.07,5.38087669533699,0,0,11.94,15.07
"ea",43.6388,-80.403454,2022-09-24,2023-07-31,172,2023,6,21,2023-06-21,15.2561777777778,0,24.077910016,0,26.95,13.25,1.52169,20.1,5.76811387236012,0,0,13.7,15.1
